station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
JFK,2024-09-03 08:51,65.00,48.00,54.07,20.00,9.00,0.00,30.33,1027.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,65.00,KJFK 031251Z 02009KT 10SM FEW250 18/09 A3033 RMK SLP272 T01830089,
JFK,2024-09-03 09:51,68.00,45.00,43.51,30.00,10.00,0.00,30.34,1027.40,10.00,,FEW,,,,25000.00,,,,,,,,,,,68.00,KJFK 031351Z 03010KT 10SM FEW250 20/07 A3034 RMK SLP274 T02000072,
JFK,2024-09-03 10:51,71.00,41.00,33.68,30.00,11.00,0.00,30.35,1027.60,10.00,20.00,FEW,,,,25000.00,,,,,,,,,,,71.00,KJFK 031451Z 03011G20KT 10SM FEW250 22/05 A3035 RMK SLP276 T02170050 51010,
JFK,2024-09-03 11:51,72.00,38.00,28.96,30.00,9.00,0.00,30.35,1027.50,10.00,16.00,FEW,,,,25000.00,,,,,,,,,,,72.00,KJFK 031551Z 03009G16KT 10SM FEW250 22/03 A3035 RMK SLP275 T02220033,
JFK,2024-09-03 12:51,72.00,39.00,30.12,60.00,5.00,0.00,30.34,1027.20,10.00,14.00,FEW,,,,25000.00,,,,,,,,,,,72.00,KJFK 031651Z 06005G14KT 10SM FEW250 22/04 A3034 RMK SLP272 T02220039,
JFK,2024-09-03 13:51,75.00,40.00,28.31,350.00,11.00,0.00,30.33,1027.10,10.00,17.00,SCT,,,,25000.00,,,,,,,,,,,75.00,KJFK 031751Z 35011G17KT 10SM SCT250 24/04 A3033 RMK SLP271 T02390044 10239 20167 57005,
JFK,2024-09-03 14:51,75.00,40.00,28.31,,3.00,0.00,30.32,1026.70,10.00,,SCT,,,,25000.00,,,,,,,,,,,75.00,KJFK 031851Z VRB03KT 10SM SCT250 24/04 A3032 RMK SLP267 T02390044,
JFK,2024-09-03 15:51,72.00,47.00,40.94,190.00,9.00,0.00,30.31,1026.40,10.00,,BKN,,,,25000.00,,,,,,,,,,,72.00,KJFK 031951Z 19009KT 10SM BKN250 22/08 A3031 RMK AO2 SLP264 T02220083 $,
JFK,2024-09-03 16:51,72.00,47.00,40.94,200.00,7.00,0.00,30.31,1026.40,10.00,,BKN,,,,25000.00,,,,,,,,,,,72.00,KJFK 032051Z 20007KT 10SM BKN250 22/08 A3031 RMK AO2 SLP264 T02220083 56007 $,
JFK,2024-09-03 17:51,69.00,47.00,45.35,190.00,7.00,0.00,30.31,1026.40,10.00,,BKN,,,,25000.00,,,,,,,,,,,69.00,KJFK 032151Z 19007KT 10SM BKN250 21/08 A3031 RMK AO2 SLP264 FU PLUME N DRFTG N T02060083 $,
JFK,2024-09-03 18:51,67.00,47.00,48.58,150.00,5.00,0.00,30.32,1026.50,10.00,,BKN,,,,25000.00,,,,,,,,,,,67.00,KJFK 032251Z 15005KT 10SM BKN250 19/08 A3032 RMK AO2 SLP265 T01940083 $,
JFK,2024-09-03 19:51,64.00,49.00,58.13,150.00,5.00,0.00,30.33,1027.10,10.00,,SCT,,,,25000.00,,,,,,,,,,,64.00,KJFK 032351Z 15005KT 10SM SCT250 18/09 A3033 RMK AO2 SLP271 T01780094 10244 20178 53007 $,
JFK,2024-09-03 20:51,64.00,49.00,58.13,160.00,5.00,0.00,30.35,1027.70,10.00,,FEW,,,,25000.00,,,,,,,,,,,64.00,KJFK 040051Z 16005KT 10SM FEW250 18/09 A3035 RMK AO2 SLP277 T01780094 $,
JFK,2024-09-03 21:51,64.00,49.00,58.13,0.00,0.00,0.00,30.36,1028.10,10.00,,FEW,,,,25000.00,,,,,,,,,,,64.00,KJFK 040151Z 00000KT 10SM FEW250 18/09 A3036 RMK AO2 SLP281 T01780094 $,
JFK,2024-09-03 22:51,63.00,50.00,62.49,170.00,3.00,0.00,30.37,1028.40,10.00,,FEW,,,,25000.00,,,,,,,,,,,63.00,KJFK 040251Z 17003KT 10SM FEW250 17/10 A3037 RMK AO2 SLP284 T01720100 51013 $,
JFK,2024-09-03 23:51,63.00,50.00,62.49,0.00,0.00,0.00,30.37,1028.40,10.00,,FEW,,,,25000.00,,,,,,,,,,,63.00,KJFK 040351Z 00000KT 10SM FEW250 17/10 A3037 RMK AO2 SLP284 T01720100 $,
JFK,2024-09-04 00:51,62.00,52.00,69.71,0.00,0.00,0.00,30.38,1028.70,10.00,,FEW,,,,25000.00,,,,,,,,,,,62.00,KJFK 040451Z 00000KT 10SM FEW250 17/11 A3038 RMK AO2 SLP287 T01670111 402440139 $,
JFK,2024-09-04 01:51,60.00,53.00,77.64,0.00,0.00,0.00,30.38,1028.70,10.00,,SCT,,,,25000.00,,,,,,,,,,,60.00,KJFK 040551Z 00000KT 10SM SCT250 16/12 A3038 RMK AO2 SLP287 T01560117 10189 20150 53004 $,
JFK,2024-09-04 02:51,59.00,53.00,80.46,40.00,3.00,0.00,30.38,1028.80,10.00,,FEW,,,,25000.00,,,,,,,,,,,59.00,KJFK 040651Z 04003KT 10SM FEW250 15/12 A3038 RMK AO2 SLP288 T01500117 $,
JFK,2024-09-04 03:51,58.00,51.00,77.47,350.00,4.00,0.00,30.39,1029.00,10.00,,FEW,,,,25000.00,,,,,,,,,,,58.00,KJFK 040751Z 35004KT 10SM FEW250 14/11 A3039 RMK AO2 SLP290 T01440106 $,
JFK,2024-09-04 04:51,59.00,51.00,74.74,10.00,4.00,0.00,30.39,1029.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,59.00,KJFK 040851Z 01004KT 10SM FEW250 15/11 A3039 RMK AO2 SLP292 T01500106 53004 $,
JFK,2024-09-04 05:51,60.00,52.00,74.83,20.00,3.00,0.00,30.41,1029.60,10.00,,FEW,,,,25000.00,,,,,,,,,,,60.00,KJFK 040951Z 02003KT 10SM FEW250 16/11 A3041 RMK AO2 SLP296 T01560111 $,
JFK,2024-09-04 06:51,59.00,51.00,74.74,0.00,0.00,0.00,30.43,1030.30,10.00,,SCT,,,,25000.00,,,,,,,,,,,59.00,KJFK 041051Z 00000KT 10SM SCT250 15/11 A3043 RMK AO2 SLP303 T01500106 $,
JFK,2024-09-04 07:51,64.00,55.00,72.52,20.00,4.00,0.00,30.44,1030.60,10.00,,FEW,,,,25000.00,,,,,,,,,,,64.00,KJFK 041151Z 02004KT 10SM FEW250 18/13 A3044 RMK AO2 SLP306 T01780128 10178 20139 51014 $,
JFK,2024-09-04 08:51,71.00,53.00,52.95,30.00,5.00,0.00,30.44,1030.80,10.00,,FEW,,,,25000.00,,,,,,,,,,,71.00,KJFK 041251Z 03005KT 10SM FEW250 22/12 A3044 RMK AO2 SLP308 T02170117 $,
JFK,2024-09-04 09:51,75.00,49.00,39.90,50.00,6.00,0.00,30.45,1031.00,10.00,,FEW,SCT,,,25000.00,30000.00,,,,,,,,,,75.00,KJFK 041351Z 05006KT 10SM FEW250 SCT300 24/09 A3045 RMK AO2 SLP310 FU SCT300 T02390094,
JFK,2024-09-04 10:51,76.00,49.00,38.59,60.00,5.00,0.00,30.46,1031.30,10.00,,FEW,SCT,,,25000.00,30000.00,,,,,,,,,,76.00,KJFK 041451Z 06005KT 10SM FEW250 SCT300 24/09 A3046 RMK AO2 SLP313 FU SCT300 T02440094 53007,
JFK,2024-09-04 11:51,76.00,51.00,41.57,,6.00,0.00,30.46,1031.30,10.00,14.00,FEW,FEW,SCT,,6000.00,25000.00,30000.00,,,,,,,,,76.00,KJFK 041551Z VRB06G14KT 10SM FEW060 FEW250 SCT300 24/11 A3046 RMK AO2 SLP313 FU SCT300 T02440106,
JFK,2024-09-04 12:51,77.00,50.00,38.74,150.00,11.00,0.00,30.45,1031.20,10.00,,FEW,FEW,SCT,,6500.00,25000.00,30000.00,,,,,,,,,77.00,KJFK 041651Z 15011KT 10SM FEW065 FEW250 SCT300 25/10 A3045 RMK AO2 SLP312 FU SCT300 T02500100,
JFK,2024-09-04 13:51,76.00,47.00,35.80,160.00,13.00,0.00,30.45,1031.20,10.00,20.00,FEW,FEW,SCT,,6500.00,25000.00,30000.00,,,,,,,,,76.00,KJFK 041751Z 16013G20KT 10SM FEW065 FEW250 SCT300 24/08 A3045 RMK AO2 SLP312 FU SCT300 T02440083 10250 20178 55001,
JFK,2024-09-04 14:51,76.00,45.00,33.19,170.00,10.00,0.00,30.45,1031.00,10.00,,FEW,SCT,SCT,,6500.00,25000.00,30000.00,,,,,,,,,76.00,KJFK 041851Z 17010KT 10SM FEW065 SCT250 SCT300 24/07 A3045 RMK AO2 SLP310 FU SCT300 T02440072,
JFK,2024-09-04 15:51,75.00,43.00,31.79,150.00,7.00,0.00,30.45,1030.90,10.00,,FEW,SCT,BKN,,6500.00,25000.00,30000.00,,,,,,,,,75.00,KJFK 041951Z 15007KT 10SM FEW065 SCT250 BKN300 24/06 A3045 RMK AO2 SLP309 FU BKN300 T02390061,
JFK,2024-09-04 16:51,74.00,46.00,36.85,,4.00,0.00,30.43,1030.50,10.00,,SCT,SCT,,,25000.00,30000.00,,,,,,,,,,74.00,KJFK 042051Z VRB04KT 10SM SCT250 SCT300 23/08 A3043 RMK AO2 SLP305 FU SCT300 T02330078 58008,
JFK,2024-09-04 17:51,73.00,47.00,39.58,170.00,7.00,0.00,30.42,1030.20,10.00,,FEW,SCT,,,25000.00,30000.00,,,,,,,,,,73.00,KJFK 042151Z 17007KT 10SM FEW250 SCT300 23/08 A3042 RMK AO2 SLP302 FU SCT300 T02280083,
JFK,2024-09-04 18:51,70.00,49.00,47.24,140.00,5.00,0.00,30.41,1029.80,10.00,,FEW,SCT,,,25000.00,30000.00,,,,,,,,,,70.00,KJFK 042251Z 14005KT 10SM FEW250 SCT300 21/09 A3041 RMK AO2 SLP298 FU SCT300 T02110094,
JFK,2024-09-04 19:51,67.00,51.00,56.41,130.00,4.00,0.00,30.41,1029.70,10.00,,FEW,,,,25000.00,,,,,,,,,,,67.00,KJFK 042351Z 13004KT 10SM FEW250 19/11 A3041 RMK AO2 SLP297 T01940106 10250 20194 56007,
JFK,2024-09-04 20:51,66.00,52.00,60.60,100.00,3.00,0.00,30.42,1030.00,10.00,,FEW,,,,25000.00,,,,,,,,,,,66.00,KJFK 050051Z 10003KT 10SM FEW250 19/11 A3042 RMK AO2 SLP300 T01890111,
JFK,2024-09-04 21:51,65.00,53.00,65.09,0.00,0.00,0.00,30.42,1030.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,65.00,KJFK 050151Z 00000KT 10SM FEW250 18/12 A3042 RMK AO2 SLP302 T01830117,
JFK,2024-09-04 22:51,64.00,55.00,72.52,80.00,3.00,0.00,30.43,1030.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,64.00,KJFK 050251Z 08003KT 10SM FEW250 18/13 A3043 RMK AO2 SLP302 T01780128 51005,
JFK,2024-09-04 23:51,63.00,55.00,75.11,80.00,3.00,0.00,30.43,1030.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,63.00,KJFK 050351Z 08003KT 10SM FEW250 17/13 A3043 RMK AO2 SLP302 T01720128,
JFK,2024-09-05 00:51,62.00,55.00,77.81,50.00,3.00,0.00,30.43,1030.40,10.00,,FEW,,,,25000.00,,,,,,,,,,,62.00,KJFK 050451Z 05003KT 10SM FEW250 17/13 A3043 RMK AO2 SLP304 T01670128 402500139,
JFK,2024-09-05 01:51,61.00,54.00,77.72,0.00,0.00,0.00,30.42,1030.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,61.00,KJFK 050551Z 00000KT 10SM FEW250 16/12 A3042 RMK AO2 SLP302 T01610122 10200 20156 58001,
JFK,2024-09-05 02:51,60.00,54.00,80.53,40.00,4.00,0.00,30.42,1029.90,10.00,,FEW,,,,25000.00,,,,,,,,,,,60.00,KJFK 050651Z 04004KT 10SM FEW250 16/12 A3042 RMK AO2 SLP299 T01560122,
JFK,2024-09-05 03:51,59.00,53.00,80.46,40.00,4.00,0.00,30.42,1030.10,10.00,,FEW,,,,25000.00,,,,,,,,,,,59.00,KJFK 050751Z 04004KT 10SM FEW250 15/12 A3042 RMK AO2 SLP301 T01500117,
JFK,2024-09-05 04:51,59.00,53.00,80.46,50.00,3.00,0.00,30.41,1029.80,10.00,,FEW,,,,25000.00,,,,,,,,,,,59.00,KJFK 050851Z 05003KT 10SM FEW250 15/12 A3041 RMK AO2 SLP298 T01500117 58004,
JFK,2024-09-05 05:51,58.00,53.00,83.39,40.00,4.00,0.00,30.41,1029.60,10.00,,FEW,,,,25000.00,,,,,,,,,,,58.00,KJFK 050951Z 04004KT 10SM FEW250 14/12 A3041 RMK AO2 SLP296 T01440117,
JFK,2024-09-05 06:51,59.00,53.00,80.46,50.00,5.00,0.00,30.41,1029.60,10.00,,FEW,FEW,,,3200.00,25000.00,,,,,,,,,,59.00,KJFK 051051Z 05005KT 10SM FEW032 FEW250 15/12 A3041 RMK AO2 SLP296 T01500117,
JFK,2024-09-05 07:51,66.00,59.00,78.14,60.00,6.00,0.00,30.40,1029.40,10.00,,FEW,FEW,,,3500.00,25000.00,,,,,,,,,,66.00,KJFK 051151Z 06006KT 10SM FEW035 FEW250 19/15 A3040 RMK AO2 SLP294 T01890150 10189 20139 58003,
JFK,2024-09-05 08:51,70.00,56.00,61.11,60.00,7.00,0.00,30.39,1029.10,10.00,,FEW,FEW,,,3500.00,25000.00,,,,,,,,,,70.00,KJFK 051251Z 06007KT 10SM FEW035 FEW250 21/13 A3039 RMK AO2 SLP291 T02110133,
JFK,2024-09-05 09:51,73.00,54.00,51.33,60.00,8.00,0.00,30.39,1029.10,10.00,,FEW,FEW,,,4300.00,25000.00,,,,,,,,,,73.00,KJFK 051351Z 06008KT 10SM FEW043 FEW250 23/12 A3039 RMK AO2 SLP291 T02280122,
JFK,2024-09-05 10:51,76.00,50.00,40.05,90.00,7.00,0.00,30.38,1028.60,10.00,,FEW,FEW,FEW,,4800.00,8000.00,25000.00,,,,,,,,,76.00,KJFK 051451Z 09007KT 10SM FEW048 FEW080 FEW250 24/10 A3038 RMK AO2 SLP286 T02440100 58008,
JFK,2024-09-05 11:51,76.00,54.00,46.42,110.00,7.00,0.00,30.37,1028.30,10.00,,FEW,FEW,FEW,,5000.00,7500.00,25000.00,,,,,,,,,76.00,KJFK 051551Z 11007KT 10SM FEW050 FEW075 FEW250 24/12 A3037 RMK AO2 SLP283 T02440122 $,
JFK,2024-09-05 12:51,76.00,56.00,49.92,130.00,9.00,0.00,30.36,1027.90,10.00,,FEW,FEW,FEW,,5000.00,25000.00,30000.00,,,,,,,,,76.00,KJFK 051651Z 13009KT 10SM FEW050 FEW250 FEW300 24/13 A3036 RMK AO2 SLP279 FU FEW300 T02440133 $,
JFK,2024-09-05 13:51,77.00,54.00,44.90,110.00,10.00,0.00,30.35,1027.70,10.00,,FEW,FEW,,,5000.00,30000.00,,,,,,,,,,77.00,KJFK 051751Z 11010KT 10SM FEW050 FEW300 25/12 A3035 RMK AO2 SLP277 FU FEW300 T02500122 10250 20189 56009 $,
JFK,2024-09-05 14:51,76.00,57.00,51.76,120.00,11.00,0.00,30.34,1027.20,10.00,,FEW,FEW,FEW,,5000.00,7000.00,30000.00,,,,,,,,,76.00,KJFK 051851Z 12011KT 10SM FEW050 FEW070 FEW300 24/14 A3034 RMK AO2 SLP272 FU FEW300 T02440139 $,
JFK,2024-09-05 15:51,76.00,57.00,51.76,120.00,10.00,0.00,30.32,1026.60,10.00,,FEW,FEW,FEW,,3500.00,5000.00,30000.00,,,,,,,,,76.00,KJFK 051951Z 12010KT 10SM FEW035 FEW050 FEW300 24/14 A3032 RMK AO2 SLP266 FU FEW300 T02440139 $,
JFK,2024-09-05 16:51,76.00,55.00,48.14,140.00,11.00,0.00,30.30,1025.80,10.00,,FEW,FEW,FEW,,3500.00,5000.00,30000.00,,,,,,,,,76.00,KJFK 052051Z 14011KT 10SM FEW035 FEW050 FEW300 24/13 A3030 RMK AO2 SLP258 FU FEW300 T02440128 58019 $,
JFK,2024-09-05 17:51,73.00,55.00,53.23,110.00,8.00,0.00,30.29,1025.80,10.00,,FEW,FEW,FEW,,3000.00,5000.00,30000.00,,,,,,,,,73.00,KJFK 052151Z 11008KT 10SM FEW030 FEW050 FEW300 23/13 A3029 RMK AO2 SLP258 FU FEW300 T02280128 $,
JFK,2024-09-05 18:51,71.00,56.00,59.07,120.00,10.00,0.00,30.29,1025.60,10.00,,FEW,FEW,,,5000.00,30000.00,,,,,,,,,,71.00,KJFK 052251Z 12010KT 10SM FEW050 FEW300 22/13 A3029 RMK AO2 SLP256 FU FEW300 T02170133 $,
JFK,2024-09-05 19:51,68.00,57.00,67.86,90.00,6.00,0.00,30.28,1025.50,10.00,,FEW,FEW,,,25000.00,30000.00,,,,,,,,,,68.00,KJFK 052351Z 09006KT 10SM FEW250 FEW300 20/14 A3028 RMK AO2 SLP255 FU FEW300 T02000139 10256 20200 58004 $,
JFK,2024-09-05 20:51,67.00,58.00,72.82,90.00,4.00,0.00,30.28,1025.50,10.00,,FEW,,,,25000.00,,,,,,,,,,,67.00,KJFK 060051Z 09004KT 10SM FEW250 19/14 A3028 RMK AO2 SLP255 T01940144 $,
JFK,2024-09-05 21:51,66.00,59.00,78.14,70.00,5.00,0.00,30.27,1025.00,10.00,,FEW,FEW,,,2000.00,25000.00,,,,,,,,,,66.00,KJFK 060151Z 07005KT 10SM FEW020 FEW250 19/15 A3027 RMK AO2 SLP250 T01890150 $,
JFK,2024-09-05 22:51,65.00,57.00,75.30,60.00,7.00,0.00,30.26,1024.60,10.00,,FEW,FEW,,,2500.00,25000.00,,,,,,,,,,65.00,KJFK 060251Z 06007KT 10SM FEW025 FEW250 18/14 A3026 RMK AO2 SLP246 T01830139 58009 $,
JFK,2024-09-05 23:51,63.00,57.00,80.76,60.00,6.00,0.00,30.24,1023.90,10.00,,FEW,FEW,,,3500.00,25000.00,,,,,,,,,,63.00,KJFK 060351Z 06006KT 10SM FEW035 FEW250 17/14 A3024 RMK AO2 SLP239 T01720139 $,
JFK,2024-09-06 00:51,64.00,58.00,80.83,50.00,6.00,0.00,30.22,1023.40,10.00,,BKN,BKN,,,3400.00,25000.00,,,,,,,,,,64.00,KJFK 060451Z 05006KT 10SM BKN034 BKN250 18/14 A3022 RMK AO2 SLP234 T01780144 402560139 $,
JFK,2024-09-06 01:51,65.00,58.00,78.06,40.00,7.00,0.00,30.21,1022.80,10.00,,BKN,BKN,,,3200.00,25000.00,,,,,,,,,,65.00,KJFK 060551Z 04007KT 10SM BKN032 BKN250 18/14 A3021 RMK AO2 SLP228 T01830144 10200 20172 56017 $,
JFK,2024-09-06 02:51,64.00,58.00,80.83,40.00,6.00,0.00,30.18,1022.00,10.00,,BKN,BKN,,,3400.00,25000.00,,,,,,,,,,64.00,KJFK 060651Z 04006KT 10SM BKN034 BKN250 18/14 A3018 RMK AO2 SLP220 T01780144 $,
JFK,2024-09-06 03:51,65.00,60.00,83.84,40.00,7.00,0.00,30.18,1021.80,10.00,,OVC,,,,3300.00,,,,,,,,,,,65.00,KJFK 060751Z 04007KT 10SM OVC033 18/16 A3018 RMK AO2 SLP218 T01830156 $,
JFK,2024-09-06 04:51,65.00,62.00,90.01,20.00,6.00,0.00,30.17,1021.50,10.00,,SCT,BKN,,,3500.00,25000.00,,,,,,,,,,65.00,KJFK 060851Z COR 02006KT 10SM SCT035 BKN250 18/17 A3017 RMK AO2 SLP215 T01830167 56013 $,
JFK,2024-09-06 05:51,65.00,62.00,90.01,360.00,9.00,0.00,30.15,1021.10,10.00,,BKN,BKN,,,3700.00,25000.00,,,,,,,,,,65.00,KJFK 060951Z 36009KT 10SM BKN037 BKN250 18/17 A3015 RMK AO2 SLP211 T01830167 $,
JFK,2024-09-06 06:02,66.00,63.00,90.05,30.00,9.00,0.00,30.15,,10.00,,FEW,BKN,BKN,,700.00,3700.00,25000.00,,,,,,,,,66.00,KJFK 061002Z 03009KT 10SM FEW007 BKN037 BKN250 19/17 A3015 RMK AO2 T01890172 $,
JFK,2024-09-06 06:40,66.00,63.00,90.05,20.00,7.00,0.00,30.15,,10.00,,BKN,BKN,OVC,,700.00,3700.00,25000.00,,,,,,,,,66.00,KJFK 061040Z 02007KT 10SM BKN007 BKN037 OVC250 19/17 A3015 RMK AO2 T01890172 $,
JFK,2024-09-06 06:51,66.00,63.00,90.05,20.00,8.00,0.00,30.15,1021.00,10.00,,BKN,OVC,,,700.00,3700.00,,,,,,,,,,66.00,KJFK 061051Z 02008KT 10SM BKN007 OVC037 19/17 A3015 RMK AO2 SLP210 T01890172 $,
JFK,2024-09-06 07:51,66.00,62.00,86.93,30.00,10.00,0.00,30.15,1020.90,10.00,,BKN,BKN,BKN,,800.00,4200.00,25000.00,,,,,,,,,66.00,KJFK 061151Z 03010KT 10SM BKN008 BKN042 BKN250 19/17 A3015 RMK AO2 SLP209 T01890167 10194 20172 56006 $,
JFK,2024-09-06 08:41,68.00,62.00,81.12,20.00,11.00,0.00,30.15,,10.00,,BKN,BKN,BKN,,1000.00,4500.00,25000.00,,,,,,,,,68.00,KJFK 061241Z 02011KT 10SM BKN010 BKN045 BKN250 20/17 A3015 RMK AO2 T02000167 $,
JFK,2024-09-06 08:51,68.00,61.00,78.30,30.00,10.00,0.00,30.15,1020.80,10.00,,SCT,BKN,BKN,,1000.00,4300.00,25000.00,,,,,,,,,68.00,KJFK 061251Z 03010KT 10SM SCT010 BKN043 BKN250 20/16 A3015 RMK AO2 SLP208 SCT V BKN T02000161 $,
JFK,2024-09-06 09:51,69.00,62.00,78.38,20.00,8.00,0.00,30.14,1020.70,10.00,,SCT,BKN,,,1100.00,3500.00,,,,,,,,,,69.00,KJFK 061351Z 02008KT 10SM SCT011 BKN035 21/17 A3014 RMK AO2 SLP207 T02060167 $,
JFK,2024-09-06 10:51,72.00,63.00,73.31,20.00,7.00,0.00,30.12,1020.00,10.00,,FEW,BKN,BKN,,1400.00,3300.00,25000.00,,,,,,,,,72.00,KJFK 061451Z 02007KT 10SM FEW014 BKN033 BKN250 22/17 A3012 RMK AO2 SLP200 T02220172 58010,
JFK,2024-09-06 11:51,76.00,64.00,66.38,20.00,6.00,0.00,30.10,1019.30,10.00,,FEW,BKN,BKN,,1700.00,3400.00,4500.00,,,,,,,,,76.00,KJFK 061551Z 02006KT 10SM FEW017 BKN034 BKN045 24/18 A3010 RMK AO2 SLP193 T02440178,
JFK,2024-09-06 12:51,77.00,63.00,62.00,60.00,5.00,0.00,30.08,1018.70,10.00,,FEW,BKN,,,2300.00,3500.00,,,,,,,,,,77.00,KJFK 061651Z 06005KT 10SM FEW023 BKN035 25/17 A3008 RMK AO2 SLP187 T02500172,
JFK,2024-09-06 13:51,77.00,63.00,62.00,120.00,6.00,0.00,30.08,1018.50,10.00,,FEW,SCT,BKN,,2900.00,4000.00,4800.00,,,,,,,,,77.00,KJFK 061751Z 12006KT 10SM FEW029 SCT040 BKN048 25/17 A3008 RMK AO2 SLP185 T02500172 10261 20189 56015,
JFK,2024-09-06 14:51,75.00,65.00,71.08,230.00,6.00,0.00,30.07,1018.30,10.00,,BKN,BKN,,,3800.00,4600.00,,,,,,,,,,75.00,KJFK 061851Z 23006KT 10SM BKN038 BKN046 24/18 A3007 RMK AO2 SLP183 T02390183,
JFK,2024-09-06 15:51,76.00,65.00,68.74,150.00,8.00,0.00,30.05,1017.70,10.00,,FEW,SCT,BKN,,2700.00,3800.00,5000.00,,,,,,,,,76.00,KJFK 061951Z 15008KT 10SM FEW027 SCT038 BKN050 24/18 A3005 RMK AO2 SLP177 T02440183,
JFK,2024-09-06 16:51,77.00,68.00,73.78,130.00,9.00,0.00,30.03,1017.00,10.00,,FEW,SCT,BKN,,2700.00,3800.00,5500.00,,,,,,,,,77.00,KJFK 062051Z 13009KT 10SM FEW027 SCT038 BKN055 25/20 A3003 RMK AO2 SLP170 T02500200 58015,
JFK,2024-09-06 17:51,75.00,65.00,71.08,100.00,9.00,0.00,30.03,1016.80,10.00,18.00,FEW,SCT,BKN,,1900.00,3100.00,5500.00,,,,,,,,,75.00,KJFK 062151Z 10009G18KT 10SM FEW019 SCT031 BKN055 24/18 A3003 RMK AO2 SLP168 T02390183,
JFK,2024-09-06 18:51,73.00,62.00,68.42,110.00,8.00,0.00,30.02,1016.50,10.00,,FEW,SCT,SCT,,1900.00,3200.00,5500.00,,,,,,,,,73.00,KJFK 062251Z 11008KT 10SM FEW019 SCT032 SCT055 23/17 A3002 RMK AO2 SLP165 T02280167,
JFK,2024-09-06 19:51,71.00,63.00,75.84,130.00,7.00,0.00,30.01,1016.20,10.00,,FEW,SCT,SCT,,1900.00,3800.00,5500.00,,,,,,,,,71.00,KJFK 062351Z 13007KT 10SM FEW019 SCT038 SCT055 22/17 A3001 RMK AO2 SLP162 T02170172 10256 20217 58008,
JFK,2024-09-06 20:51,71.00,65.00,81.34,130.00,8.00,0.00,30.01,1016.10,10.00,,FEW,SCT,BKN,,1900.00,4000.00,5500.00,,,,,,,,,71.00,KJFK 070051Z 13008KT 10SM FEW019 SCT040 BKN055 22/18 A3001 RMK AO2 SLP161 T02170183,
JFK,2024-09-06 21:51,71.00,66.00,84.22,130.00,5.00,0.00,30.00,1015.70,10.00,,FEW,BKN,,,3100.00,5000.00,,,,,,,,,,71.00,KJFK 070151Z 13005KT 10SM FEW031 BKN050 22/19 A3000 RMK AO2 SLP157 T02170189,
JFK,2024-09-06 22:51,69.00,65.00,87.08,130.00,4.00,0.00,29.98,1015.30,10.00,,FEW,BKN,,,3100.00,5000.00,,,,,,,,,,69.00,KJFK 070251Z 13004KT 10SM FEW031 BKN050 21/18 A2998 RMK AO2 SLP153 T02060183 58008,
JFK,2024-09-06 23:51,70.00,66.00,87.14,130.00,3.00,0.00,29.98,1015.20,10.00,,FEW,BKN,BKN,,3100.00,4000.00,5000.00,,,,,,,,,70.00,KJFK 070351Z 13003KT 10SM FEW031 BKN040 BKN050 21/19 A2998 RMK AO2 SLP152 T02110189,
JFK,2024-09-07 00:51,68.00,65.00,90.13,100.00,3.00,0.00,29.95,1014.20,10.00,,FEW,BKN,,,3100.00,5000.00,,,,,,,,,,68.00,KJFK 070451Z 10003KT 10SM FEW031 BKN050 20/18 A2995 RMK AO2 SLP142 T02000183 402610172,
JFK,2024-09-07 01:51,67.00,64.00,90.09,0.00,0.00,0.00,29.94,1013.70,10.00,,BKN,,,,5000.00,,,,,,,,,,,67.00,KJFK 070551Z 00000KT 10SM BKN050 19/18 A2994 RMK AO2 SLP137 T01940178 10222 20194 58016,
JFK,2024-09-07 02:51,68.00,65.00,90.13,110.00,4.00,0.00,29.94,1013.90,10.00,,FEW,BKN,,,2000.00,5500.00,,,,,,,,,,68.00,KJFK 070651Z 11004KT 10SM FEW020 BKN055 20/18 A2994 RMK AO2 SLP139 T02000183,
JFK,2024-09-07 03:51,69.00,66.00,90.17,120.00,6.00,0.00,29.93,1013.40,10.00,,FEW,BKN,,,2000.00,5500.00,,,,,,,,,,69.00,KJFK 070751Z 12006KT 10SM FEW020 BKN055 21/19 A2993 RMK AO2 SLP134 T02060189,
JFK,2024-09-07 04:51,69.00,66.00,90.17,130.00,8.00,0.00,29.92,1013.10,10.00,,FEW,BKN,BKN,,1200.00,4000.00,6000.00,,,,,,,,,69.00,KJFK 070851Z 13008KT 10SM FEW012 BKN040 BKN060 21/19 A2992 RMK AO2 SLP131 T02060189 58006,
